Name;Type;Size;Offset;Section;ReferenceID;Class;MapType;MapLen;MUID;ExtractExpr;InjectExpr;OutType;EnumID;FormatString;Writable;DefUserLevel;TranslateID
gcss_install_enable;bool;1;0;gcss_parameters;9080;Settings;1;2;0;;;1;;%u;1;0;0
gcss_grinders_enum;enum;1;1;gcss_parameters;9081;Settings;1;2;0;;;7;119;%s;1;0;0
gcss_tolerance_set;uint8;1;2;gcss_parameters;;Settings;1;2;8;;;2;;%u;1;0;108
gcss_deliveriesnum_set;uint8;1;3;gcss_parameters;;Settings;1;2;0;;;2;;%u;1;0;0
gcss_groupsenabled_reg;flags;1;4;gcss_parameters;9090;Settings;1;2;0;;;2;;%u;1;0;0
gcsx_group1dose1grams_set;uint16;1;0;gcs1_parameters;6000;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose1timeref_set;uint16;1;1;gcs1_parameters;6200;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group1dose2grams_set;uint16;1;2;gcs1_parameters;6001;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose2timeref_set;uint16;1;3;gcs1_parameters;6201;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group1dose3grams_set;uint16;1;4;gcs1_parameters;6002;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose3timeref_set;uint16;1;5;gcs1_parameters;6202;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;6;gcs1_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group2dose1grams_set;uint16;1;12;gcs1_parameters;6010;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose1timeref_set;uint16;1;13;gcs1_parameters;6210;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group2dose2grams_set;uint16;1;14;gcs1_parameters;6011;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose2timeref_set;uint16;1;15;gcs1_parameters;6211;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group2dose3grams_set;uint16;1;16;gcs1_parameters;6012;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose3timeref_set;uint16;1;17;gcs1_parameters;6212;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;18;gcs1_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group3dose1grams_set;uint16;1;24;gcs1_parameters;6020;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose1timeref_set;uint16;1;25;gcs1_parameters;6220;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group3dose2grams_set;uint16;1;26;gcs1_parameters;6021;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose2timeref_set;uint16;1;27;gcs1_parameters;6221;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group3dose3grams_set;uint16;1;28;gcs1_parameters;6022;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose3timeref_set;uint16;1;29;gcs1_parameters;6222;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;30;gcs1_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group4dose1grams_set;uint16;1;36;gcs1_parameters;6030;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose1timeref_set;uint16;1;37;gcs1_parameters;6230;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group4dose2grams_set;uint16;1;38;gcs1_parameters;6031;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose2timeref_set;uint16;1;39;gcs1_parameters;6231;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group4dose3grams_set;uint16;1;40;gcs1_parameters;6032;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose3timeref_set;uint16;1;41;gcs1_parameters;6232;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;42;gcs1_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group1dose1grams_set;uint16;1;0;gcs2_parameters;6050;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose1timeref_set;uint16;1;1;gcs2_parameters;6240;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group1dose2grams_set;uint16;1;2;gcs2_parameters;6051;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose2timeref_set;uint16;1;3;gcs2_parameters;6241;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group1dose3grams_set;uint16;1;4;gcs2_parameters;6052;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose3timeref_set;uint16;1;5;gcs2_parameters;6242;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;6;gcs2_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group2dose1grams_set;uint16;1;12;gcs2_parameters;6060;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose1timeref_set;uint16;1;13;gcs2_parameters;6250;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group2dose2grams_set;uint16;1;14;gcs2_parameters;6061;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose2timeref_set;uint16;1;15;gcs2_parameters;6251;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group2dose3grams_set;uint16;1;16;gcs2_parameters;6062;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose3timeref_set;uint16;1;17;gcs2_parameters;6252;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;18;gcs2_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group3dose1grams_set;uint16;1;24;gcs2_parameters;6070;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose1timeref_set;uint16;1;25;gcs2_parameters;6260;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group3dose2grams_set;uint16;1;26;gcs2_parameters;6071;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose2timeref_set;uint16;1;27;gcs2_parameters;6261;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group3dose3grams_set;uint16;1;28;gcs2_parameters;6072;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose3timeref_set;uint16;1;29;gcs2_parameters;6262;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;30;gcs2_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group4dose1grams_set;uint16;1;36;gcs2_parameters;6080;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose1timeref_set;uint16;1;37;gcs2_parameters;6270;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group4dose2grams_set;uint16;1;38;gcs2_parameters;6081;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose2timeref_set;uint16;1;39;gcs2_parameters;6271;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group4dose3grams_set;uint16;1;40;gcs2_parameters;6082;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose3timeref_set;uint16;1;41;gcs2_parameters;6272;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;42;gcs2_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group1dose1grams_set;uint16;1;0;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose1timeref_set;uint16;1;1;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group1dose2grams_set;uint16;1;2;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose2timeref_set;uint16;1;3;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group1dose3grams_set;uint16;1;4;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group1dose3timeref_set;uint16;1;5;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;6;gcs3_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group2dose1grams_set;uint16;1;12;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose1timeref_set;uint16;1;13;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group2dose2grams_set;uint16;1;14;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose2timeref_set;uint16;1;15;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group2dose3grams_set;uint16;1;16;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group2dose3timeref_set;uint16;1;17;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;18;gcs3_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group3dose1grams_set;uint16;1;24;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose1timeref_set;uint16;1;25;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group3dose2grams_set;uint16;1;26;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose2timeref_set;uint16;1;27;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group3dose3grams_set;uint16;1;28;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group3dose3timeref_set;uint16;1;29;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;30;gcs3_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
gcsx_group4dose1grams_set;uint16;1;36;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose1timeref_set;uint16;1;37;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group4dose2grams_set;uint16;1;38;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose2timeref_set;uint16;1;39;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
gcsx_group4dose3grams_set;uint16;1;40;gcs3_parameters;;Settings;1;2;24;;;2;;%u;1;0;0
gcsx_group4dose3timeref_set;uint16;1;41;gcs3_parameters;;Settings;1;2;4;;;2;;%u;1;0;0
reserved;;6;42;gcs3_parameters;;Settings;1;12;0;;;5;;%u;1;0;0
ocs_requestcode_status;uint8;1;0;ocs_inputs;;OCS;1;2;0;;;7;119;%s;1;0;0
ocs_requestdata_reg;uint16[9];9;1;ocs_inputs;;OCS;1;18;0;;;2;;%u;1;0;0
ocs_install_enable;bool;1;0;ocs_parameters;5300;Settings;1;2;0;;;1;;%u;1;0;0
ocs_network_set;blob;64;1;ocs_parameters;;Settings;0;128;0;;;5;;%u;1;0;0
cash_install_enable;bool;1;0;cash_parameters;570;Settings;1;2;0;;;1;;%u;1;0;0
profileflow_name1_str;char[16];8;0;profiles5_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles5_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles5_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles5_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles5_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles5_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles5_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles5_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles5_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles5_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles5_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles5_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles5_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles5_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles5_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles10_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles10_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles10_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles10_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles10_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles10_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles10_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles10_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles10_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles10_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles10_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles10_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles10_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles10_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles10_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles15_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles15_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles15_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles15_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles15_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles15_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles15_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles15_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles15_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles15_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles15_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles15_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles15_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles15_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles15_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles20_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles20_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles20_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles20_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles20_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles20_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles20_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles20_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles20_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles20_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles20_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles20_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles20_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles20_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles20_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles25_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles25_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles25_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles25_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles25_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles25_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles25_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles25_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles25_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles25_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles25_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles25_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles25_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles25_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles25_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles30_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles30_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles30_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles30_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles30_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles30_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles30_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles30_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles30_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles30_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles30_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles30_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles30_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles30_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles30_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles35_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles35_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles35_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles35_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles35_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles35_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles35_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles35_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles35_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles35_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles35_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles35_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles35_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles35_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles35_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles40_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles40_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles40_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles40_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles40_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles40_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles40_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles40_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles40_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles40_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles40_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles40_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles40_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles40_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles40_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles45_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles45_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles45_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles45_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles45_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles45_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles45_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles45_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles45_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles45_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles45_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles45_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles45_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles45_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles45_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name1_str;char[16];8;0;profiles50_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow1_set;uint8[5];5;8;profiles50_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time1_set;int16[5];5;13;profiles50_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name2_str;char[16];8;18;profiles50_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow2_set;uint8[5];5;26;profiles50_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time2_set;int16[5];5;31;profiles50_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name3_str;char[16];8;36;profiles50_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow3_set;uint8[5];5;44;profiles50_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time3_set;int16[5];5;49;profiles50_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name4_str;char[16];8;54;profiles50_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow4_set;uint8[5];5;62;profiles50_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time4_set;int16[5];5;67;profiles50_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profileflow_name5_str;char[16];8;72;profiles50_parameters;;Settings;1;16;0;;;6;;%s;1;0;0
profileflow_flow5_set;uint8[5];5;80;profiles50_parameters;;Settings;1;10;22;;;5;;%u;1;0;122
profileflow_time5_set;int16[5];5;85;profiles50_parameters;;Settings;1;10;4;;;5;;%u;1;0;108
profiles_op_status;enum;1;0;profiles_inputs;;Profiles;1;2;0;;;7;120;%s;1;0;0
SSID_result;char[32];16;0;ocs_wifi_data_1;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;16;ocs_wifi_data_1;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;17;ocs_wifi_data_1;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;33;ocs_wifi_data_1;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;34;ocs_wifi_data_1;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;50;ocs_wifi_data_1;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;51;ocs_wifi_data_1;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;67;ocs_wifi_data_1;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;68;ocs_wifi_data_1;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;84;ocs_wifi_data_1;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;85;ocs_wifi_data_1;;OCS;3;32;0;;;6;;%s;1;0;0
